WORDS,COUNT
burden,7
shrieked,7
complete,7
follows,7
sympathy,7
twelve,7
drop,7
arranging,7
exist,7
freshly,7
cook,7
cost,7
challenge,7
pas,7
sinking,7
shrugging,7
folds,7
agitated,7
accord,7
continue,7
flattered,7
guilty,7
choice,7
appointment,7
tact,7
hofkriegsrath,7
encounter,7
scoundrel,7
blocking,7
tail,7
tables,7
husbands,7
rustle,7
quivering,7
helplessly,7
guessed,7
reasons,7
imagination,7
space,7
insisted,7
ringing,7
rolling,7
womans,7
prevent,7
hairy,7
hairs,7
duke,7
honorable,7
anywhere,7
increased,7
curly,7
rum,7
gloves,7
collected,7
exercise,7
accounts,7
greatly,7
coldly,7
transferred,7
obviously,7
stroke,7
constant,7
unfortunate,7
nature,7
conditions,7
roar,7
range,7
token,7
alarmed,7
flung,7
smooth,7
plumes,8
eating,8
halt,8
timid,8
spirit,8
annette,8
campfires,8
attain,8
manners,8
performed,8
celebrated,8
drinking,8
corps,8
priests,8
dearest,8
wellknown,8
conservatory,8
awkwardly,8
unlike,8
straw,8
sabers,8
grant,8
doesnt,8
stake,8
revoir,8
labor,8
wiping,8
examined,8
childhood,8
treat,8
dense,8
stooping,8
comrades,8
lose,8
stir,8
clouds,8
inviting,8
narrow,8
brave,8
sharp,8
whispers,8
declared,8
remains,8
green,8
older,8
doubts,8
folk,8
food,8
skill,8
hm,8
poland,8
je,8
sparkling,8
slender,8
fun,8
mr,8
reserve,8
deeply,8
precious,8
station,8
introduced,8
correct,8
thinks,8
mankind,8
uneasily,8
charm,8
bouriennes,8
weight,8
stooped,8
aroused,8
brightened,8
hostess,8
careless,8
hélènes,8
intention,8
dresses,8
church,8
retire,8
pose,8
pour,8
greatcoat,8
powerful,8
rear,8
minute,8
jaw,8
takes,8
piteous,8
xxii,8
party,8
views,8
fulfill,8
sentence,8
bread,8
candle,8
knees,8
newcomer,8
elbow,8
upper,8
behalf,8
lighted,8
vast,8
bolkónskis,8
mingled,8
sire,8
week,8
prepare,8
corners,8
bowing,8
illegitimate,8
downwards,8
wept,8
contemptuous,8
wound,8
expedition,8
havent,8
polite,8
refused,8
sisterinlaws,8
manage,8
wealth,8
muskets,8
villages,8
smiles,8
handing,8
permission,8
ironical,8
height,8
wonderful,8
gunner,8
descended,8
fortnight,8
naturally,8
fete,8
haste,8
elder,8
hungry,8
toes,8
significance,8
tenderly,8
intervals,8
reaching,8
joyous,8
amused,8
houses,8
apartments,8
constantly,8
indifferent,8
lasted,8
stairs,8
ribbon,8
mistaken,8
significantly,8
draw,8
starting,8
sprang,8
lies,8
abandoned,8
leather,8
elbows,8
avoiding,8
youd,8
imperial,8
creature,8
invisible,8
rarely,8
working,8
liberty,8
excuse,8
funny,8
heavens,8
telyánins,8
tree,8
hurry,8
innocent,8
knowledge,8
train,8
downy,8
writes,8
dissatisfied,8
knocked,8
youthful,8
napoleons,8
kurágins,8
act,8
message,8
uncle,8
weakness,8
until,8
succeeded,8
thoughtful,8
theyll,8
crying,8
gleamed,8
vile,8
connections,8
affection,8
delay,8
compared,8
sin,8
sly,8
angel,8
bow,8
wheel,8
clerk,8
prussian,8
lessons,8
sum,8
plainly,8
rearguard,8
passion,8
stone,8
scared,8
departure,8
aware,8
drunk,9
spreading,9
amusing,9
thy,9
à,9
catiche,9
circumstances,9
gracious,9
sixteen,9
dim,9
conviction,9
final,9
lathe,9
length,9
hoping,9
invalid,9
needed,9
admit,9
grapeshot,9
architect,9
europe,9
portfolio,9
spend,9
inspired,9
instructions,9
official,9
spring,9
share,9
naked,9
vodka,9
mortemart,9
companies,9
waved,9
feels,9
triumph,9
fields,9
decide,9
rested,9
wet,9
remark,9
died,9
greeting,9
trembled,9
grow,9
interview,9
divine,9
ma,9
intelligent,9
seek,9
slight,9
teach,9
ze,9
hers,9
feeble,9
lights,9
reports,9
dragging,9
indifference,9
tonight,9
hat,9
stronger,9
active,9
regarded,9
although,9
bogdánovna,9
fired,9
mens,9
sooner,9
icons,9
perfect,9
value,9
fortune,9
persons,9
goodness,9
bandaged,9
carriages,9
severely,9
settle,9
roused,9
bayonets,9
afterwards,9
false,9
merged,9
hide,9
musket,9
stopping,9
1806,9
freemasonry,9
paris,9
fifty,9
realized,9
capital,9
traveler,9
pillow,9
pace,9
disappeared,9
congratulate,9
seeking,9
weyrothers,9
repeat,9
exactly,9
beaten,9
sleeve,9
happening,9
cruel,9
referred,9
timókhin,9
ring,9
exchanged,9
attractive,9
bonapartes,9
nikólenka,9
battles,9
catch,9
otherwise,9
screamed,9
intently,9
iogel,9
superior,9
convoy,9
efforts,9
groups,9
sharply,9
wisdom,9
terror,9
prisoner,9
recognize,9
feelings,9
uncomfortable,9
dashing,9
absolutely,9
peter,9
accountant,9
member,9
dangerous,9
restrain,9
passionately,9
nursery,9
hurried,9
endure,9
ours,9
resting,9
heels,9
disorder,9
described,9
educated,9
favor,9
sea,9
satisfied,9
lovely,9
seconds,9
drank,9
flag,9
utter,9
goes,9
2,10
neighbor,10
november,10
gained,10
cot,10
memory,10
motionless,10
attitude,10
shone,10
concentrated,10
due,10
inform,10
expressing,10
common,10
separated,10
devotion,10
hospitals,10
preparing,10
staying,10
severe,10
private,10
bullet,10
driving,10
transport,10
wagons,10
fat,10
produced,10
hung,10
game,10
various,10
fit,10
profound,10
watching,10
rate,10
ha,10
feather,10
majestic,10
knee,10
picked,10
thee,10
retreating,10
milorádovich,10
resolved,10
standard,10
xxi,10
messenger,10
affected,10
langeron,10
immense,10
enns,10
carrying,10
accompanied,10
curtain,10
affectionate,10
forgot,10
weeks,10
choose,10
masses,10
shed,10
absorbed,10
fifteen,10
significant,10
difficulty,10
shut,10
marshals,10
break,10
respectful,10
parents,10
accept,10
sill,10
reach,10
childish,10
lead,10
inquiring,10
meanwhile,10
temper,10
object,10
hastily,10
pair,10
quartermaster,10
mention,10
joking,10
breath,10
animal,10
appear,10
wrinkles,10
leading,10
music,10
mistake,10
fully,10
stayed,10
aloud,10
rise,10
heres,10
whos,10
chairs,10
necessity,10
support,10
closing,10
murat,10
confess,10
apologize,10
blow,10
dignity,10
explanation,10
indicating,10
evil,10
italian,10
policeman,10
realize,10
quivered,10
trot,10
song,10
distinguish,10
slept,10
que,10
loudly,10
danced,10
arrange,10
setting,10
calling,10
bilíbins,10
kurágin,10
rid,10
theyve,10
spirits,10
art,10
lorrain,10
engagement,10
palace,10
agitation,10
explained,10
bound,10
vladímirovich,10
makes,10
prisoners,10
marriage,10
footsteps,11
pacing,11
start,11
respectfully,11
accustomed,11
heavily,11
embraced,11
ulm,11
thick,11
dog,11
hiding,11
bare,11
eagerly,11
secret,11
eat,11
sternly,11
companion,11
huge,11
dieu,11
rank,11
likely,11
delight,11
places,11
picket,11
faster,11
thanked,11
previous,11
xx,11
ended,11
thus,11
lads,11
changing,11
unhappy,11
early,11
smart,11
confusion,11
brünn,11
cyril,11
mikháylovnas,11
englishman,11
smilingly,11
animation,11
removed,11
learned,11
delicate,11
hollow,11
grabern,11
influence,11
captured,11
corridor,11
social,11
figures,11
following,11
armchair,11
reproach,11
address,11
throw,11
noise,11
goodnatured,11
floor,11
ballroom,11
verses,11
particular,11
radiant,11
cossacks,11
auersperg,11
sincere,11
forever,11
believed,11
mud,11
refuse,11
pushing,11
atmosphere,11
career,11
thousands,11
politeness,11
merrily,11
forgetting,11
heads,11
carts,11
galloping,11
months,11
dare,11
hearts,11
confidence,11
sleigh,11
inquired,11
uniforms,11
engaged,11
interested,11
actions,11
receive,11
request,11
pistol,11
wifes,11
valley,11
falling,11
pulling,11
announced,11
wants,11
hoped,11
offended,11
blushing,11
theyre,11
chiefs,11
becoming,11
mood,11
reflected,11
nodded,11
bet,11
thanks,11
instantly,11
empty,12
save,12
reported,12
shout,12
lifting,12
unknown,12
friendly,12
dam,12
daughters,12
tones,12
timidly,12
acquaintances,12
loss,12
naïve,12
forty,12
features,12
inner,12
explaining,12
au,12
hurt,12
charge,12
form,12
apart,12
misfortune,12
battlefield,12
resolute,12
land,12
intimate,12
warm,12
yesterday,12
delightful,12
stationed,12
delighted,12
softly,12
habitual,12
awkward,12
pushed,12
satisfaction,12
touch,12
gently,12
comrade,12
offer,12
drive,12
detachment,12
anxiety,12
duties,12
alive,12
attached,12
virtue,12
cheek,12
considering,12
possibility,12
opening,12
perfectly,12
ease,12
served,12
glances,12
attentively,12
ourselves,12
throwing,12
krems,12
marched,12
baggage,12
attacked,12
indicated,12
dining,12
znaim,12
solemn,12
dmítri,12
frame,12
marshal,12
madame,12
remarks,12
activity,12
lift,12
proposed,12
pay,12
lavrúshka,12
marching,12
extraordinary,12
bullets,12
agree,12
halted,12
pulled,12
helped,12
bold,12
camp,12
truce,12
cart,12
anxious,12
dared,12
breathing,12
tiptoe,12
anger,12
idea,12
buxhöwden,12
review,12
natural,12
entering,13
regard,13
hours,13
imagined,13
raising,13
further,13
waited,13
midst,13
stay,13
anteroom,13
happens,13
elderly,13
sounded,13
servants,13
rang,13
mustache,13
la,13
conscious,13
political,13
noble,13
gay,13
candles,13
approach,13
circle,13
cher,13
opportunity,13
leaned,13
altered,13
unnatural,13
stepping,13
excellent,13
nine,13
silver,13
everywhere,13
diplomatic,13
plans,13
nearest,13
shouts,13
joke,13
sigh,13
sing,13
váska,13
empress,13
greatest,13
kuzmích,13
lad,13
pain,13
ears,13
breeches,13
seated,13
usually,13
snuffbox,13
ideas,13
character,13
forced,13
bedroom,13
francis,13
sweet,13
stepped,13
generally,13
braunau,13
wide,13
note,13
wind,13
ahead,13
slowly,13
answering,13
comes,13
peculiar,13
archduke,13
favorite,13
sisters,13
isnt,13
finish,13
sleeves,13
defeat,13
tender,13
suggested,13
danube,13
king,13
forgive,13
parade,13
striking,13
thrown,13
dancing,13
flew,13
motion,13
gold,14
caught,14
shots,14
occurred,14
speech,14
watch,14
glittering,14
wood,14
worn,14
winter,14
walking,14
awaiting,14
entrance,14
keeping,14
partner,14
sergéy,14
consciousness,14
force,14
musketry,14
proud,14
yours,14
portrait,14
laid,14
wall,14
definite,14
marys,14
hid,14
awaited,14
crowded,14
hot,14
kozlóvski,14
hut,14
eight,14
jumped,14
indeed,14
luck,14
ridden,14
trembling,14
lightly,14
weak,14
tired,14
advancing,14
interests,14
curiosity,14
path,14
habit,14
bogdánich,14
exhausted,14
division,14
princes,14
flying,14
trouble,14
lower,14
brotherhood,14
fight,14
austria,14
details,14
ceased,14
burning,14
escape,14
schön,14
darling,14
drove,14
seriously,14
shinshín,14
suvórov,14
pride,14
louder,14
kiev,14
bore,14
simple,14
ivánovich,14
heights,14
avoid,14
glory,14
doctors,14
wishes,14
frowning,15
aside,15
pipe,15
pity,15
eyebrows,15
hanging,15
returning,15
journey,15
baby,15
stand,15
subject,15
sorrow,15
highest,15
understanding,15
valet,15
estate,15
unexpectedly,15
julie,15
fond,15
losing,15
willarski,15
recalled,15
childlike,15
xix,15
follow,15
quietly,15
sword,15
beat,15
advance,15
abbé,15
fires,15
impression,15
household,15
inquiringly,15
paper,15
number,15
broken,15
pressing,15
battalions,15
interesting,15
dreadful,15
joyfully,15
distinguished,15
papa,15
importance,15
writing,15
alexander,15
ride,15
darkness,15
dance,15
mounted,15
regiments,15
affairs,15
stories,15
seizing,15
dispositions,15
account,15
soft,15
austrians,15
tall,15
explain,15
gathered,15
firm,15
younger,15
saddle,15
therefore,15
spot,15
xviii,15
view,15
broad,15
greater,15
card,15
beg,15
advanced,15
convinced,15
chance,15
fighting,15
serving,15
insignificant,15
alarm,15
carefully,16
bank,16
singing,16
estates,16
sure,16
prove,16
easily,16
id,16
started,16
single,16
recognized,16
youve,16
busy,16
xvii,16
blame,16
dropped,16
weary,16
according,16
repeating,16
handed,16
wearing,16
drink,16
surprised,16
1805,16
teeth,16
passage,16
person,16
played,16
shrugged,16
gaily,16
natáshas,16
goodby,16
bezúkhovs,16
eager,16
imagine,16
hoofs,16
letting,16
scarcely,16
cheeks,16
nose,16
concluded,16
intended,16
touching,16
distinctly,16
serve,16
experienced,16
clavichord,16
finger,16
shaking,16
strength,16
spurs,16
deal,16
icon,16
uttered,16
result,17
rosy,17
gown,17
direction,17
forgotten,17
mack,17
showing,17
liked,17
meaning,17
rapid,17
sergeant,17
mass,17
newly,17
receiving,17
hero,17
youth,17
cheerful,17
effort,17
mothers,17
movements,17
ice,17
appearance,17
frenchman,17
acquaintance,17
shes,17
gentle,17
servant,17
offered,17
sick,17
earth,17
kissing,17
regular,17
arranged,17
pause,17
worthy,17
brothers,17
pávlograd,17
breast,17
paces,17
sleep,17
gazing,17
lofty,17
didnt,17
wrong,17
visible,17
suppose,17
pratzen,17
wine,17
germans,17
assumed,17
cause,17
major,17
clean,17
holy,17
abroad,17
túshins,17
princesses,17
joined,17
river,17
gallop,17
bending,17
hard,18
quarters,18
fellows,18
nurse,18
surprise,18
wore,18
year,18
prussia,18
presented,18
fog,18
footmen,18
surrounded,18
austerlitz,18
vous,18
putting,18
promise,18
firmly,18
worse,18
watched,18
leaving,18
somewhere,18
ilyá,18
quiet,18
wheels,18
condition,18
lieutenant,18
gesture,18
appointed,18
whisper,18
nearly,18
promised,18
council,18
enormous,18
friendship,18
playing,18
sorry,18
aim,18
english,18
simply,18
facing,18
dead,18
big,18
gods,18
fault,18
serious,19
orderly,19
cut,19
lying,19
loud,19
joyful,19
involuntarily,19
cousin,19
clever,19
seat,19
success,19
heaven,19
walk,19
court,19
stern,19
blushed,19
respect,19
monsieur,19
ive,19
badly,19
frowned,19
bagratións,19
shot,19
fancy,19
married,19
excitement,19
lets,19
doubt,19
papers,19
sense,19
twenty,19
gazed,19
crossing,19
sovereign,19
whatever,19
burst,19
carry,19
eldest,19
members,19
group,19
leaning,19
dull,19
mentioned,19
six,19
sun,19
written,19
higher,19
fallen,20
noticing,20
flushed,20
instead,20
play,20
effect,20
matters,20
familiar,20
le,20
xiv,20
mason,20
twice,20
michael,20
post,20
distance,20
aunt,20
join,20
sign,20
chest,20
cards,20
merry,20
easy,20
rhetor,20
forces,20
shirt,20
asleep,20
rising,20
porch,20
cadet,20
duel,20
battalion,20
relations,20
kill,20
strong,20
managed,20
amid,20
express,20
stout,20
bright,21
shown,21
lines,21
eye,21
footman,21
occupied,21
xv,21
certainly,21
pointed,21
fall,21
filled,21
cloak,21
lip,21
merely,21
quick,21
xiii,21
mist,21
letters,21
lived,21
country,21
continually,21
apparently,21
sort,21
sky,21
drawn,21
carried,21
telling,22
x,22
shook,22
use,22
vii,22
stop,22
excited,22
ii,22
iv,22
ix,22
vi,22
xi,22
xii,22
send,22
write,22
xvi,22
handkerchief,22
steward,22
point,22
questions,22
free,22
iii,22
nice,22
listening,22
miles,22
russians,22
buonaparte,22
rooms,22
spoken,22
means,22
human,22
spectacles,22
olmütz,22
settled,22
pétya,22
happen,22
unpleasant,22
broke,22
viii,22
beauty,22
v,23
pressed,23
minister,23
special,23
charming,23
looks,23
eh,23
instant,23
sighed,23
enemys,23
telyánin,23
retreat,23
real,23
stranger,23
dressing,23
expressed,23
expect,23
leg,23
lit,23
low,23
allow,23
wrote,23
rich,23
town,23
approached,23
seized,23
snow,23
purse,23
case,23
spread,23
column,23
sit,23
adjutants,23
growing,23
opposite,24
enter,24
water,24
die,24
grand,24
maid,24
visit,24
placed,24
thou,24
youre,24
mean,24
lifted,24
report,24
plain,24
onto,24
loved,24
supper,24
threw,24
club,24
glance,24
suffering,24
crossed,24
shoulder,24
keep,24
girls,24
columns,24
lise,24
live,24
tíkhon,24
manner,24
desire,24
consider,24
hold,24
sons,24
confused,24
arrival,24
moments,24
age,24
ago,24
body,24
bowed,24
care,24
sad,24
move,24
enough,24
kiss,24
brilliant,24
balls,24
walked,25
below,25
plan,25
formed,25
sounds,25
beginning,25
notice,25
dressed,25
corner,25
cossack,25
center,25
saber,25
headquarters,25
none,25
despite,25
asking,25
heavy,25
years,25
pávlovnas,25
deep,25
fresh,25
tea,26
bald,26
neck,26
fool,26
seem,26
beyond,26
particularly,26
spite,26
ashamed,26
courage,26
andrews,26
making,26
remembered,26
minutes,26
touched,26
boots,26
middle,26
fingers,26
artillery,26
presence,26
hills,26
grown,26
bottle,26
hearing,26
weyrother,26
reception,26
health,26
animated,26
approaching,26
living,26
blood,27
struck,27
wishing,27
majesty,27
business,27
mamma,27
seven,27
kindly,27
pleased,27
oclock,27
former,27
contrary,27
military,27
gun,27
marry,27
sometimes,27
forget,27
finished,27
fate,27
raised,27
dmítrievna,27
vasílis,27
open,27
prepared,27
expecting,27
family,27
hurrah,27
meeting,27
return,27
laughter,27
serfs,27
covered,27
silently,27
latter,27
begun,27
cap,27
hall,28
probably,28
mans,28
interest,28
forehead,28
rushed,28
spent,28
whispered,28
slightly,28
gray,28
hurriedly,28
denísovs,28
bent,28
stupid,28
aidedecamp,28
thoughts,28
neither,28
within,28
evident,28
except,28
ought,28
itself,28
call,28
getting,28
change,28
ordered,29
laugh,29
seems,29
remain,29
power,29
difficult,29
crowd,29
unable,29
pass,29
knowing,29
dark,29
blue,29
bezúkhov,29
tsar,29
uniform,29
angry,29
children,29
splendid,30
addressed,30
late,30
youll,30
bear,30
reason,30
devil,30
joy,30
cross,30
upon,30
meant,30
bring,30
peace,30
hour,30
counts,30
says,31
expected,31
commanders,31
frightened,31
lady,31
mon,31
ladies,31
ground,31
visitor,31
dólokhovs,31
clear,31
run,31
sir,31
bit,31
try,32
battery,32
rapidly,32
opinion,32
visitors,32
least,32
friends,32
paused,32
galloped,32
feet,32
nonsense,32
whats,32
decided,32
nearer,32
russia,32
name,32
passing,32
cry,33
dying,33
pointing,33
work,33
grew,33
study,33
talked,33
thin,33
considered,33
fact,33
theres,33
doctor,33
cold,33
everybody,33
child,33
truth,33
future,33
story,33
doing,33
generals,33
sake,34
turn,34
known,34
ball,34
step,34
closed,34
able,34
poor,34
today,34
either,34
glancing,34
véra,34
however,34
hill,34
especially,34
ones,34
affair,34
whose,34
riding,34
movement,34
calm,34
boy,34
márya,35
farther,35
de,35
remarked,35
march,35
present,35
rest,35
legs,35
girl,35
pretty,35
cavalry,35
giving,35
together,35
pleasant,35
five,35
red,35
need,36
attention,36
reading,36
berg,36
master,36
clearly,36
sight,36
less,36
rubles,36
flank,36
coat,36
arrived,36
campaign,36
tomorrow,36
begin,36
ranks,36
ten,37
times,37
hardly,37
exclaimed,37
happened,37
course,37
hundred,37
hes,37
muttered,37
led,37
pale,37
husband,37
zherkóv,37
angrily,37
sister,37
service,37
figure,37
silence,38
addressing,38
four,38
regimental,38
german,38
listened,38
thank,38
fixed,38
interrupted,38
certain,38
ever,38
besides,39
glass,39
knows,39
immediately,39
running,39
suite,39
impossible,39
meet,39
close,39
fathers,39
important,39
vienna,39
fell,39
soul,39
set,39
bed,39
state,40
vicomte,40
become,40
necessary,40
gentlemen,40
lips,40
listen,40
hope,40
mouth,40
black,41
sides,41
laughed,41
wait,41
different,41
someone,41
strange,41
kutúzovs,41
pleasure,41
later,42
across,42
changed,42
smoke,42
shouting,42
thinking,42
standing,42
sofa,42
short,43
wanted,43
foot,43
else,43
second,43
bilíbin,43
napoleon,43
fear,43
command,43
dolgorúkov,43
victory,43
duty,43
question,44
remained,44
often,44
window,44
hippolyte,44
chair,44
death,44
show,44
nor,44
used,44
light,44
cannon,44
squadron,44
holding,44
possible,45
quickly,45
best,45
rather,45
moving,45
brother,45
days,45
given,45
true,45
happiness,45
air,45
guests,45
village,45
straight,46
remember,46
tried,46
few,46
opened,46
reached,46
world,46
laughing,46
cannot,46
hussar,46
perhaps,47
dress,47
almost,47
longer,47
captain,47
understood,47
kind,47
road,47
better,48
appeared,48
read,48
high,48
ready,48
firing,48
faces,48
during,48
attack,49
returned,49
action,49
guns,49
daughter,49
infantry,49
field,49
feel,49
against,49
drew,49
several,49
beautiful,50
killed,50
past,50
bonaparte,50
find,50
emperors,50
reply,51
colonel,51
full,51
túshin,51
mother,51
im,52
showed,52
repeated,52
above,52
glad,52
shoulders,52
noticed,52
book,52
half,53
guards,53
themselves,53
lost,53
called,53
kissed,53
please,53
orders,53
speaking,53
home,53
fine,53
many,54
tears,54
waiting,54
end,55
pierres,55
hear,55
usual,55
held,55
afraid,55
society,55
night,55
glanced,55
terrible,55
handsome,55
rostóvs,55
carriage,55
followed,55
trying,55
coming,55
answer,56
spoke,56
wounded,56
third,57
adjutant,57
matter,57
kept,57
talking,57
woman,58
voices,58
help,58
hélène,58
found,58
steps,58
lay,58
met,58
gone,59
money,59
hair,59
women,60
thousand,60
sound,60
does,60
bourienne,60
yourself,60
bad,60
forward,61
near,61
next,61
became,62
small,62
believe,62
heart,62
morning,62
herself,62
far,63
news,64
got,64
things,64
brought,64
seeing,64
austrian,64
around,64
since,64
white,65
till,65
nesvítski,65
honor,65
along,65
excellency,65
wish,65
conversation,65
large,65
wished,65
whether,66
dinner,66
silent,66
each,66
taken,67
received,67
among,67
hussars,67
anyone,67
company,68
wont,68
stopped,68
mademoiselle,68
smiled,68
myself,68
wife,68
fire,68
cried,68
taking,69
rose,69
part,69
tone,69
line,69
soon,69
speak,69
soldier,70
between,70
beside,70
happy,72
position,72
really,72
leave,73
arms,73
passed,73
moved,73
mind,74
talk,74
petersburg,75
want,75
thing,76
staff,76
anatole,76
entered,76
evening,76
three,77
smiling,77
arm,77
horses,78
ran,79
sent,80
new,80
ask,80
answered,81
most,81
side,82
anything,82
friend,82
great,83
saying,83
bridge,84
alone,84
everyone,84
battle,84
enemy,85
troops,85
cant,85
word,86
war,86
continued,86
feeling,87
bolkónski,87
put,87
place,89
moscow,89
ah,90
turning,90
seen,91
replied,91
because,91
chief,91
every,91
pávlovna,91
ill,92
fellow,92
sitting,93
letter,93
done,93
toward,93
both,93
rode,93
order,94
may,94
others,95
drawing,96
might,96
added,96
house,98
hands,98
shouted,100
thats,100
give,101
god,102
once,102
sónya,102
people,105
any,105
make,106
officers,106
also,107
shall,108
understand,108
mikháylovna,109
stood,110
through,111
gave,112
behind,112
front,114
everything,114
told,114
regiment,114
bagratión,114
yet,115
going,117
table,117
take,118
expression,119
knew,119
under,121
quite,121
already,121
countess,123
never,123
suddenly,123
door,123
oh,124
sat,124
too,126
us,126
much,126
love,127
think,128
while,128
evidently,128
being,129
words,130
russian,131
took,132
soldiers,132
get,133
son,134
last,135
whom,135
can,135
nicholas,136
long,138
always,138
made,139
should,140
life,140
good,141
day,141
having,141
let,142
father,142
horse,143
natásha,145
moment,147
turned,147
off,148
tell,151
commander,152
own,152
saw,153
though,155
looking,156
kutúzov,157
dólokhov,159
whole,159
mary,161
army,161
these,161
borís,161
way,163
those,164
heard,164
than,165
other,166
officer,166
even,167
back,168
must,170
emperor,170
voice,170
first,171
right,174
general,175
vasíli,176
seemed,181
why,182
nothing,183
round,183
denísov,184
head,185
away,186
without,189
look,190
such,190
something,191
another,193
felt,193
smile,194
yes,196
where,202
left,203
here,204
young,205
same,207
two,210
over,215
just,216
hand,217
french,218
men,221
dont,222
am,223
still,224
dear,226
began,228
asked,229
down,231
come,233
say,233
our,234
came,237
anna,238
count,240
again,245
looked,247
go,248
thought,251
see,251
time,255
little,256
some,258
has,260
like,262
we,264
before,265
after,268
its,278
went,283
old,284
very,304
well,306
into,308
room,314
himself,333
eyes,333
man,334
then,336
more,346
could,347
know,353
face,353
about,355
your,371
how,374
only,378
do,380
will,380
or,381
would,381
out,395
their,395
princess,398
when,407
rostóv,416
did,419
them,431
now,440
there,441
are,464
chapter,465
been,465
no,466
andrew,475
me,497
if,501
my,542
they,552
an,564
up,576
pierre,598
which,614
so,634
by,645
this,645
one,671
who,676
have,688
were,734
what,746
from,776
be,792
all,879
she,948
prince,998
for,1031
is,1111
said,1169
but,1294
as,1307
on,1352
her,1392
not,1494
him,1535
had,1545
at,1550
you,1599
i,1660
it,1690
with,1951
that,2188
was,2288
in,2768
his,2859
he,3358
a,3544
of,4179
to,5209
and,6961
the,10714
Total no of words : 183217
